pattern_grammar,role,source_channel,source_index,video_title,url,duration_hms,fit_status,score,reason
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,641,Midnight Medical Emergency  - Cambridge University medical student VLOG #04,https://www.youtube.com/watch?v=QxXwfMrWYPE,2:58,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,642,Wilderness Medicine Expedition - Cambridge University medical student VLOG #03,https://www.youtube.com/watch?v=-6YiD77uWD8,5:31,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,643,Journey to placement - Cambridge University medical student VLOG #02,https://www.youtube.com/watch?v=U31WDm6RNYc,7:33,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Life Update / Personal Milestone.
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,644,Final year begins - Cambridge University medical student VLOG #01,https://www.youtube.com/watch?v=MpevcHafHZI,3:19,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,646,The best day! Motorbiking up the coast of Vietnam - Cambridge Medical Elective #12,https://www.youtube.com/watch?v=oHjMygB8y4k,5:56,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,647,Tailored suits in Hoi An (Vietnam) - Cambridge Medical Elective #11,https://www.youtube.com/watch?v=wiuEDpZGAw8,4:17,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,648,Ho Chi Minh City (Vietnam) - Cambridge Medical Elective #10,https://www.youtube.com/watch?v=sDFe-OJmVXc,7:21,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,649,Temples of Siem Reap (Cambodia) - Cambridge Medical Elective #09,https://www.youtube.com/watch?v=OQs0fYHPzho,4:04,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,650,The Bat Caves of Battambang (Cambodia) - Cambridge Medical Elective #08,https://www.youtube.com/watch?v=nTookJPZiTU,5:11,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,651,AirBnB Tour + Offered Drugs (Cambodia) - Cambridge Medical Elective #07,https://www.youtube.com/watch?v=g4ukmp-hn8Y,3:25,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,653,Sunset over Phnom Penh (Cambodia) - Cambridge Medical Elective #06,https://www.youtube.com/watch?v=nx8wnXdEYG8,3:04,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,655,Coffee & Sushi (Cambodia) - Cambridge Medical Elective #05,https://www.youtube.com/watch?v=tJDgQv_W15s,2:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,657,The Temple in the Sky (Cambodia) - Cambridge Medical Elective #04,https://www.youtube.com/watch?v=W5L9oZN9LeM,3:16,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,661,5 Star Hotel Poolside (Cambodia) - Cambridge Medical Elective #03,https://www.youtube.com/watch?v=c5o1I7S7_Iw,4:45,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,663,The Children's Surgical Centre (Cambodia) - Cambridge Medial Elective #02,https://www.youtube.com/watch?v=z2xKvVNZgL0,4:46,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Study / Exam Success Playbook.
Day-in-the-Life / Identity Vlog,secondary,Ali Abdaal,664,Why I'm starting a Vlog - Cambridge Medical Elective #01,https://www.youtube.com/watch?v=e4yXab6Zc9A,3:45,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Developer/API Integration,primary,HeyGen sample,,HeyGen-API,,,,,
Event Reaction / Highlights Recap,primary,Ali Abdaal,429,Apple Fanboy Reacts to Microsoft Surface Go 2,https://www.youtube.com/watch?v=HVRHozw5GA4,12:48,no_heygen_fit,4,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Event Reaction / Highlights Recap.
Event Reaction / Highlights Recap,primary,Ali Abdaal,503,Top 14 Funniest Moments from Apple WWDC 2019,https://www.youtube.com/watch?v=ij1IKwE2MgM,10:34,no_heygen_fit,4,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Event Reaction / Highlights Recap.
Event Reaction / Highlights Recap,primary,Ali Abdaal,504,My 7 Favourite iPad OS Features - Apple WWDC 2019,https://www.youtube.com/watch?v=OA9tU1G6O-s,5:45,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Event Reaction / Highlights Recap.
Event Reaction / Highlights Recap,primary,Ali Abdaal,505,Top 5 Highlights from Apple's WWDC 2019 Keynote,https://www.youtube.com/watch?v=tQCKsyQO-lY,7:58,no_heygen_fit,4,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Event Reaction / Highlights Recap.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,6,7 Obsessive Habits That Turned Me Into a Multi-Millionaire,https://www.youtube.com/watch?v=9rRvmcDpWwA,17:44,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,12,The psychology of making money,https://www.youtube.com/watch?v=U-frK0b7msY,21:40,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,18,17 Micro-Habits to Improve Your Focus,https://www.youtube.com/watch?v=7EWYjFqgmHM,10:16,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,19,The mindset slowly destroying your life,https://www.youtube.com/watch?v=Eu29v5jPVMU,20:35,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,20,22 ONE-MINUTE Habits That Save Me 25+ Hours a Week,https://www.youtube.com/watch?v=_K9ECAYrU2Q,15:23,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,21,"If you’re ambitious but lazy, watch this",https://www.youtube.com/watch?v=CykYoS1LftQ,23:37,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,24,Make 2026 the Best Year of Your Life (Evidence-Based),https://www.youtube.com/watch?v=D_KSR3S6W8I,21:42,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,25,How to change your life by journaling in 2026,https://www.youtube.com/watch?v=nzZq7qtYHVM,23:07,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,32,My Productive Every Day Carry 2026,https://www.youtube.com/watch?v=b0zNoddNu8I,14:52,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,38,How to Change Your Life,https://www.youtube.com/watch?v=gO0bvT_smdM,28:56:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,46,The Consumption Trap - How to Finally Lock In,https://www.youtube.com/watch?v=MflKu9F4BsE,23:39,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,48,How to Make Time for Everything (Then Actually Do It),https://www.youtube.com/watch?v=mAGVDDhujzc,25:54:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,50,How to Stop Overthinking (and Finally Achieve Your Goals),https://www.youtube.com/watch?v=csXdSeDbDgA,17:49,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,53,How to Get Ahead of 99% of People (Discipline Isn't Enough),https://www.youtube.com/watch?v=lmCaQxk4b8c,1:09:34,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,54,17 Cheap Purchases That Actually Improved My Life,https://www.youtube.com/watch?v=k_K9MbqNhA0,16:25,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,60,Watch this if you never have enough time,https://www.youtube.com/watch?v=6T-mgthXWzM,14:34,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,67,How to Stop Procrastinating and Finally Take Action,https://www.youtube.com/watch?v=8urzOH10LEM,16:31,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,71,You're Not Behind: How to Change Your Life in 90 Days,https://www.youtube.com/watch?v=U7JNdMbj1zM,21:23,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,72,How to Actually Get in Shape in 2026 - My Evidence-Based Guide,https://www.youtube.com/watch?v=qh75NllzOlU,19:09,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,76,How To Actually Achieve Your Goals in 2026 (Evidence-Based),https://www.youtube.com/watch?v=WONRS7BLh4g,14:46,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,77,How to Change Your Life with Deep Work (My System),https://www.youtube.com/watch?v=sYaSJpIGzu8,26:42:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,78,6 Habits to Make 2026 Your Best Year Yet,https://www.youtube.com/watch?v=W2afI0n8pUk,22:00,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,85,Why You’re Overwhelmed - 5 Ways to Beat Stress,https://www.youtube.com/watch?v=C8RWt0o_2TE,14:59,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,86,5 Easy Habits That Could Transform Your Life,https://www.youtube.com/watch?v=EuVKpMRl7ik,15:29,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,87,5 Habits for Happier Relationships - The Oxytocin Effect,https://www.youtube.com/watch?v=ZIelHDxW_Xc,15:30,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,88,How to Reset Your Dopamine (And Change Your Life),https://www.youtube.com/watch?v=l6BoSORXCUg,17:56,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,95,How to Get in Better Shape than 99% of People,https://www.youtube.com/watch?v=agK0hj2ZhuQ,19:37,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,97,Try these 3 habits to fix your posture,https://www.youtube.com/watch?v=OQhqv_0d-nw,15:11,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,100,How To Slow Down Time - The Holiday Paradox,https://www.youtube.com/watch?v=vuueRRdbi1w,15:39,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,101,How to Create Your Ideal Life in 7 Minutes,https://www.youtube.com/watch?v=iuHuxX22OOQ,7:39,strong_heygen_fit,3,Strong enough title-level fit to existing HeyGen grammar.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,102,3 Bad Habits Holding You Back from Financial Freedom,https://www.youtube.com/watch?v=Rq2lrUhyLF8,14:28,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Evidence-Based Self-Improvement Essay.
Evidence-Based Self-Improvement Essay,primary,Ali Abdaal,105,Stop Waiting: Productivity Advice I Wish I Knew Sooner,https://www.youtube.com/watch?v=hcz1Q4gweYQ,26:37:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
